epoch,error
1,0.0703312348300396
2,0.04567857132589294
3,0.0330852751302234
4,0.02582158972546909
5,0.021131814514209063
6,0.01787948760330021
7,0.015510023273688955
8,0.01366768590735604
9,0.012233192899006899
10,0.011102977232627483
11,0.010177687802847571
12,0.009419163363098403
13,0.008771887886334083
14,0.008230384997465794
15,0.00777652454897962
16,0.007374265131145077
17,0.007030728978012275
18,0.006723284273609668
19,0.006452188933689154
20,0.006210892775322592
21,0.005993321791647759
22,0.005799989309421066
23,0.0056221823992362325
24,0.005463700152412405
25,0.005313678638935731
26,0.005178340873381229
27,0.005060025893415353
28,0.004946897163667413
29,0.004841356712114769
30,0.0047481163091326484
31,0.0046592683600912305
32,0.004574173495795086
33,0.0045008562110850575
34,0.004430519111933047
35,0.004364523627121135
36,0.0043020968265724555
37,0.004245288617975974
38,0.004187077649096131
39,0.004137447726553694
40,0.004090054002498844
41,0.004046713001104599
42,0.004004613171913444
43,0.003966617794989951
44,0.0039279459881592805
45,0.0038942117664723477
46,0.00386112597175091
47,0.0038270807513881267
48,0.0037975961549679875
49,0.0037712051688004976
50,0.0037377705087141945
51,0.003717890274753114
52,0.0036951724786719762
53,0.0036710419685986977
54,0.003646705833909606
55,0.00362878090292211
56,0.0036050898636337814
57,0.0035897874504574193
58,0.0035709965900394824
59,0.0035535458488335434
60,0.0035360020151085658
61,0.0035192673048724025
62,0.003504863284613162
63,0.003489609199861381
64,0.0034764448383436362
65,0.0034616493892898545
66,0.003450230779221572
67,0.003438450789932002
68,0.0034265822262539033
69,0.0034142495663521725
70,0.003402399968995589
71,0.00339215235080679
72,0.0033805889854136052
73,0.0033727616530181788
74,0.003361153550055686
75,0.0033516910206978197
76,0.0033443959365583786
77,0.003333114615434633
78,0.0033234892299797104
79,0.0033177265125142116
80,0.003307982612662075
81,0.003303561069185306
82,0.0032944122056237117
83,0.003289485478152983
84,0.0032823410119907337
85,0.0032749189621623467
86,0.003268774628690451
87,0.0032598337740343424
88,0.0032568622144512143
89,0.003250754480857329
90,0.0032448766710757846
91,0.003238792315086482
92,0.003230642326061306
93,0.0032232576715218687
94,0.003222140334925308
95,0.00321945227484245
96,0.003214077811355971
97,0.0032102670849270946
98,0.003206172119529422
99,0.003200576708563502
100,0.003197198700129386
