epoch,error
1,0.13134968243774287
2,0.07734275431379924
3,0.048636435915616116
4,0.033111591410787386
5,0.024411411292321175
6,0.01926990270037124
7,0.016111913807414703
8,0.014011010860053217
9,0.012518751652715645
10,0.011397121099027031
11,0.01050824965796619
12,0.009788936152819065
13,0.009202395648152483
14,0.008705574229573874
15,0.008278933868025942
16,0.007906746077909659
17,0.007585788701445969
18,0.0073074413421370735
19,0.007061841694240112
20,0.00684541689817605
21,0.006652652162926684
22,0.006479079896637811
23,0.006329182120316591
24,0.006191140016268212
25,0.006067042113151794
26,0.005955994565154718
27,0.005852632848724141
28,0.005763393824590044
29,0.005679944165439679
30,0.005603172933870361
31,0.0055330247975695175
32,0.005468066877849317
33,0.005406028766617895
34,0.005351408532528417
35,0.0053031362490879004
36,0.005255030583626913
37,0.005210187854066396
38,0.005168674819502898
39,0.0051303577522144785
40,0.005092553477043069
41,0.005060211534201329
42,0.005027806562475255
43,0.004994798056205754
44,0.004966737670855743
45,0.004941521292827548
46,0.0049164936623288455
47,0.0048918567024710344
48,0.0048689627636649725
49,0.004846978747189595
50,0.0048258667770095555
51,0.004806427029956132
52,0.004786847162663474
53,0.004771181840028624
54,0.004752851746181137
55,0.004736514084673538
56,0.0047198392895964
57,0.004706931288851678
58,0.004692722080962458
59,0.004676137632403694
60,0.004663694018943659
61,0.004653284405615405
62,0.004641899148580859
63,0.004629943506923998
64,0.004618626704869782
65,0.004605395724099917
66,0.0045969294689264155
67,0.004588354351085134
68,0.00457806214770143
69,0.004568354124418619
70,0.004559289424891793
71,0.00455127962615943
72,0.00454261756042486
73,0.004533906805427336
74,0.004526105007494795
75,0.004519079637141773
76,0.004507222416875048
77,0.004503793045848023
78,0.0044972361104626424
79,0.004491325827782574
80,0.004484436556182405
81,0.004478185715183566
82,0.004472099390757218
83,0.0044658588875052686
84,0.004460335950755935
85,0.004454733208719623
86,0.004448443353783563
87,0.004443697916718578
88,0.004438073674381542
89,0.004432506665484099
90,0.004428308478660928
91,0.0044221292877065594
92,0.004417645957467863
93,0.004413792533076437
94,0.004409349454033225
95,0.00440434521742092
96,0.004396027076037862
97,0.004395332134208181
98,0.00439107754582685
99,0.004387381459763288
100,0.004383301530936358
