epoch,error
1,0.11047030832763671
2,0.06110379848061097
3,0.038422776623311686
4,0.027055376692679704
5,0.02077278249709671
6,0.016926433798215425
7,0.014351584167769691
8,0.01252731836542088
9,0.011167988582971378
10,0.010106276408070611
11,0.009283814574236387
12,0.008618880531376305
13,0.008073283917942809
14,0.007625935235271028
15,0.007252616423667509
16,0.006938397580185234
17,0.006665982509510682
18,0.006428545354576584
19,0.006219798560302801
20,0.0060327141837564656
21,0.005870105558113456
22,0.005725043434368482
23,0.005591039887431781
24,0.005465671745174519
25,0.005352750604063826
26,0.005249440723048214
27,0.005151837717531126
28,0.0050714196855494624
29,0.004987873137704115
30,0.004909813431253517
31,0.004836148087718528
32,0.004769804145259527
33,0.004705961582548007
34,0.0046445901599354075
35,0.004589316697423507
36,0.0045350200460509875
37,0.004483407915616133
38,0.00443760408051615
39,0.004390834183617453
40,0.0043490789494995945
41,0.004307795255464125
42,0.004268274634227889
43,0.004232484501082956
44,0.0041941150118656005
45,0.0041625962317875746
46,0.00412926946535487
47,0.004098971258772598
48,0.004069515428520881
49,0.00403931845449165
50,0.004013505594529772
51,0.003987356168633152
52,0.0039620025348027985
53,0.003932494070657068
54,0.003913651421653739
55,0.003892014513962016
56,0.0038703737419789933
57,0.0038486970189998506
58,0.0038281083677796507
59,0.003809723337387184
60,0.0037863854881846986
61,0.0037740971402830934
62,0.0037554651792845216
63,0.0037377654490249115
64,0.003721764812673543
65,0.0037056650663342765
66,0.003688282737121831
67,0.003671585145436235
68,0.003657026459169961
69,0.0036464665615588594
70,0.0036343319253222513
71,0.0036183385771043144
72,0.003603337964063158
73,0.00359641645219988
74,0.003581023432448028
75,0.0035720156497649745
76,0.003560286554859452
77,0.0035496596081872707
78,0.003537230958412573
79,0.003528727130767507
80,0.0035181228845170254
81,0.003508477508698305
82,0.0034990671557542556
83,0.003488861178901955
84,0.0034812597242780364
85,0.003470541382997123
86,0.0034623523969698295
87,0.0034550799534221023
88,0.003447503977940387
89,0.003437486432168595
90,0.003431885559482462
91,0.003424409786067993
92,0.0034066133082204264
93,0.0034106384283538937
94,0.003402666643006863
95,0.003396551227405993
96,0.0033901555694959363
97,0.003379368278280943
98,0.003375420006147087
99,0.0033705710406993364
100,0.00336549612419818
