0.0,0.4916109900214035
0.0501,0.6324112800711696
0.1002,0.8013720032497661
0.1503,0.9228128257359614
0.2004,0.9317649916024743
0.2505,0.8392183090974437
0.3006,0.7213903650119923
0.3507,0.6416945092604415
0.4008,0.6038811968057963
0.4509,0.5808208437924485
0.501,0.5599522996238367
0.5511,0.5474215419848772
0.6012,0.5482588933193211
0.6513,0.5605069429222725
0.7014,0.5793750461925202
0.7515,0.596245547397816
0.8016,0.6015992811865877
0.8517,0.5949661374479035
0.9018,0.5859224349765515
0.9519,0.583945529402406
1.002,0.5894075268680202
1.0521,0.5907201991947113
1.1022,0.5714042634159168
1.1523,0.5271048002794009
1.2024,0.4748521089969971
1.2525,0.44087655370294376
1.3026,0.43987463755341855
1.3527,0.464927434136262
1.4028,0.492725587509131
1.4529,0.499594695543192
1.503,0.47824666484151035
1.5531,0.44130887092049237
1.6032,0.4088164695601492
1.6533,0.3933292003243277
1.7034,0.3949864938682508
1.7535,0.40539664281620275
1.8036,0.4138019835041572
1.8537,0.41222902935692135
1.9038,0.3994678270608734
1.9539,0.38320826406556635
2.004,0.3765065176596755
2.0541,0.3875252918037006
2.1042,0.41164390695938446
2.1543,0.4351150597792601
2.2044,0.44592325001097416
2.2545,0.4411104510461581
2.3046,0.42634064199514543
2.3547,0.40999825282445485
2.4048,0.3969339552631614
2.4549,0.38743245973480356
2.505,0.3819661846365454
2.5551,0.3854114646716955
2.6052,0.4042465377026846
2.6553,0.4374455653686118
2.7054,0.4709290701723103
2.7555,0.4864708565417194
2.8056,0.4794114871298844
2.8557,0.46304356576261746
2.9058,0.4519015208304398
2.9559,0.4456812746143076
3.006,0.43406248561023864
3.0561,0.4127097488544886
3.1062,0.3883362095637308
3.1563,0.3697699410418946
3.2064,0.3591907741472144
3.2565,0.351767366579127
3.3066,0.33987719649890424
3.3567,0.31746715920392615
3.4068,0.28431517851069366
3.4569,0.2483649110931553
3.507,0.22168134142590573
3.5571,0.2112716254764535
3.6072,0.21365166041789838
3.6573,0.21840973149722734
3.7074,0.2163401694901985
3.7575,0.20516492809368678
3.8076,0.1887934240547417
3.8577,0.1714806809967745
3.9078,0.15564599964357229
3.9579,0.1473008835777922
4.008,0.15664256395391823
4.0581,0.18573854286553265
4.1082,0.22060888767295786
4.1583,0.24402076461252592
4.2084,0.25309778682457046
4.2585,0.2566424880515558
4.3086,0.25714253925301356
4.3587,0.24413947040412712
4.4088,0.20861033616377755
4.4589,0.1596144181092115
4.509,0.12124593091433142
4.5591,0.11215163209669682
4.6092,0.13238375409428485
4.6593,0.17103198292630653
4.7094,0.21809938197373518
4.7595,0.26474314421333334
4.8096,0.3007885944743812
4.8597,0.31981424207767245
4.9098,0.3247802259585481
4.9599,0.3252920218073178
