epoch,error
1,0.1466609566104374
2,0.10457957511721139
3,0.07595012541507709
4,0.05627714722404949
5,0.042639293661922276
6,0.033015069944672445
7,0.026114770855890684
8,0.021077000028071242
9,0.017373206364922764
10,0.014594768730157531
11,0.012505577477911214
12,0.010916230310930069
13,0.009684711470727475
14,0.008732332860511881
15,0.007980486462870456
16,0.007380949636459247
17,0.006901633675523272
18,0.0065165857950645
19,0.006206769792764656
20,0.005946993462111823
21,0.005732432547670789
22,0.005558274575870822
23,0.005413504397547709
24,0.0052889937341933395
25,0.005185433035298985
26,0.005097005403229152
27,0.005021256898156015
28,0.004955222377391829
29,0.0048981738374271975
30,0.004848641526918244
31,0.004805479122364594
32,0.004765952227362607
33,0.004729013024718968
34,0.004698148604176734
35,0.004669093607992289
36,0.004643146157348175
37,0.004617980574004641
38,0.004597449526451769
39,0.004576866575040313
40,0.004557979470505043
41,0.004540085451302937
42,0.004522801345811421
43,0.004506380436089205
44,0.0044911619779261554
45,0.004476429028303313
46,0.004462055147601585
47,0.0044482891900951135
48,0.00443578893054416
49,0.004423213703267545
50,0.004410651099975297
51,0.004399054936966457
52,0.0043874585743965445
53,0.004376122133924178
54,0.004364854671111871
55,0.004354072156242025
56,0.00434371055827964
57,0.00433311015393114
58,0.004323333048131333
59,0.004313629014565666
60,0.004303601232037478
61,0.004294060746611434
62,0.0042850217188461145
63,0.0042758700217717435
64,0.004265985323737493
65,0.004257658330781637
66,0.004249140105409036
67,0.004239982240856394
68,0.0042317413661445554
69,0.004223633578717174
70,0.004215242115656373
71,0.004207201223486257
72,0.004198957916583665
73,0.004191291542503203
74,0.0041823491858535
75,0.004175680444777383
76,0.004168035236302022
77,0.004159948059294259
78,0.004152829985971944
79,0.004145310247271996
80,0.0041380057582728206
81,0.004130295945369298
82,0.00412339599403823
83,0.004116581728765827
84,0.004109553102230238
85,0.004102018843378543
86,0.004095727620880021
87,0.0040886900289719905
88,0.0040813242411163
89,0.004075280663514146
90,0.0040686829364635
91,0.00406227511109541
92,0.004054301950251993
93,0.004049440921015317
94,0.004042767254100556
95,0.004036451993449964
96,0.004030221114002206
97,0.00402422387087064
98,0.004017344325701546
99,0.004009997915730061
100,0.004005579033201236
