epoch,error
1,0.126450398810305
2,0.11043637511859727
3,0.09721034534212705
4,0.08622115249187898
5,0.07703258835526262
6,0.06934419194290942
7,0.06288403807412107
8,0.05741185660436898
9,0.05275097489812812
10,0.048767550122192235
11,0.045336968373068096
12,0.042379561016148794
13,0.03980268753229365
14,0.037530313928338145
15,0.03551091436720134
16,0.03371446095627073
17,0.03210587990304975
18,0.03064894941177946
19,0.029319135236532123
20,0.028104808706750684
21,0.02698725182183681
22,0.025953789720175063
23,0.02499142869930273
24,0.0240919826478731
25,0.02325001695773767
26,0.0224555111116961
27,0.021703123779923884
28,0.020991116257847723
29,0.020316362185390555
30,0.019673783702988067
31,0.019061628907532865
32,0.01847694036610784
33,0.01791930787914418
34,0.017385151864592177
35,0.016873673305792685
36,0.016383498501479517
37,0.015913309319023856
38,0.015461882981417301
39,0.015027655551095814
40,0.01461004383238052
41,0.01420840410111284
42,0.013821661989266218
43,0.013449534176616654
44,0.013091096328448534
45,0.012745838757079858
46,0.01241321296291577
47,0.012092831760788906
48,0.011783954036154428
49,0.011485967483272548
50,0.011198901813663505
51,0.010921830113197781
52,0.01065395918109085
53,0.01039640682330575
54,0.01014746601597805
55,0.00990741129153982
56,0.009675485616915586
57,0.009451566625359753
58,0.00923511302871632
59,0.009026041280684417
60,0.008824679085534911
61,0.008629830318925781
62,0.00844154462863153
63,0.008259662538005613
64,0.008083855811125529
65,0.007913943584245648
66,0.007749503245603216
67,0.007590620397021993
68,0.007436909202865709
69,0.007288437434794816
70,0.007144387914648826
71,0.00700528370038416
72,0.006870372142357936
73,0.006739874057731521
74,0.00661358681273405
75,0.006491331943436129
76,0.006372944172144431
77,0.006258628752379494
78,0.0061476539429434025
79,0.006040208873804163
80,0.0059359923322269085
81,0.005834902379839128
82,0.005737033554960137
83,0.005642119148359371
84,0.005550086545398911
85,0.005460870886229917
86,0.0053743173153281455
87,0.005290346765442928
88,0.005208835320828356
89,0.005129734081511718
90,0.0050529622344954415
91,0.004978496187717595
92,0.0049060715544668055
93,0.004835752596594111
94,0.004767495967960332
95,0.0047010531461858145
96,0.004636608818642014
97,0.00457387852988368
98,0.004512966062284544
99,0.004453679824144024
100,0.004396059469177633
